PERMCO,GVKEY,BOARD ID,Company,Ticker
56644,37268,3003034,LORDSTOWN MOTORS CORP,RIDEQ
56379,40015,2823243,LOTTERY COM INC,LTRY
21121,6821,19181,LOUISIANA-PACIFIC CORP,LPX
56415,33425,2832249,LOVESAC CO (THE),LOVE
2709,6829,19193,LOWE'S COS INC,LOW
54994,21016,2130273,LOXO ONCOLOGY INC,LOXO
58867,39962,3473011,LOYALTY VENTURES INC,LYLTQ
53576,178519,1040468,LPL FINANCIAL HOLDINGS INC,LPLA
53576,178519,1673122,LPL FINANCIAL HOLDINGS INC,LPLA
21072,6528,19216,LSB INDUSTRIES INC,LXU
55686,27802,2534607,LSC COMMUNICATIONS INC,LKSDQ
7459,6527,19232,LSI INDUSTRIES INC,LYTS
29553,25665,19235,LTC PROPERTIES INC,LTC
2728,6831,19244,LUBYS INC,LUB
58865,39728,3462910,LUCID DIAGNOSTICS INC,LUCD
57148,39337,3242155,LUCID GROUP INC,LCID
57954,37840,3341801,LUCIRA HEALTH INC,LHDXQ
52547,178015,872349,LULULEMON ATHLETICA INC,LULU
58960,39882,3474117,LULU'S FASHION LOUN HOLD INC,LVLU
20421,2884,6353,LUMEN TECHNOLOGIES INC,LUMN
54342,16884,1942028,LUMENT FINANCE TRUST INC,LFT
55343,23249,2314855,LUMENTUM HOLDINGS INC,LITE
56646,37490,2987255,LUMINAR TECHNOLOGIES INC,LAZR
18709,133504,19270,LUMINEX CORP,LMNX
53935,36333,1733549,LUMOS PHARMA INC,LUMO
50864,166583,832074,LUNA INNOVATIONS INC,LUNA
51427,108297,601012,LUNDIN MINING CORP,LUNMF
56176,32763,2741231,LUTHER BURBANK CORP,LBC
54204,268208,1893076,LUXFER HOLDINGS PLC,LXFR
59347,40679,3556946,LUXURBAN HOTELS INC,LUXH
30004,29052,18770,LXP INDUSTRIAL TRUST,LXP
2736,6845,19308,LYDALL INC,LDL
58319,38883,3408307,LYELL IMMUNOPHARMA INC,LYEL
56673,34873,3015455,LYFT INC,LYFT
53531,294524,1667126,LYONDELLBASELL INDUSTRIES NV,LYB
1689,4699,19327,M & T BANK CORP,MTB
55620,27200,2517143,M III ACQUISITION CORP,MIII
8622,12615,19347,M/I HOMES INC,MHO
30036,12615,19347,M/I HOMES INC,MHO
38467,21082,30343,MABVAX THERAPEUTICS HLDGS,MBVXQ
17665,107325,19359,MACATAWA BANK CORP,MCBC
12564,29170,19366,MACE SECURITY INTL INC,MACE
30362,29868,19369,MACERICH CO,MAC
41979,114880,1013081,MACKINAC FINANCIAL CORP,MFNC
46157,158764,469252,MACLOS CAPITAL INC,LMSMF
54029,187740,1806317,MACOM TECHNLGY SOL HLDGS INC,MTSI
46026,161120,620275,MACQUARIE INFRASTR HOLD LLC,MIC
54614,18658,1993117,MACROGENICS INC,MGNX
22856,4611,11658,MACY'S INC,M
12669,29382,19404,MADDEN STEVEN LTD,SHOO
54229,15149,1902630,MADISON COUNTY FINANCIAL INC,MCBK
55402,24481,2345468,MADISON SQUARE GARDEN SPORTS,MSGS
51819,27716,601450,MADRIGAL PHARMACEUTICALS INC,MDGL
52527,134305,925034,MAG SILVER CORP,MAG
25268,2940,19429,MAGELLAN HEALTH INC,MGLN
41263,142230,257912,MAGELLAN MIDSTREAM PRTNRS LP,MMP
26268,6946,19440,MAGNA INTERNATIONAL INC,MGA
54813,19753,2058567,MAGNITE INC,MGNI
55962,31252,2655270,MAGNOLIA OIL & GAS CORP,MGY
50202,165465,888621,MAGYAR BANCORP INC,MGYR
59332,41132,3552055,MAIA BIOTECHNOLOGY INC,MAIA
52778,178529,1284119,MAIN STREET CAPITAL CORP,MAIN
11277,23111,636375,MAINSOURCE FINL GROUP INC,MSFG
56705,164724,3023049,MAINSTREET BANCSHARES INC,MNSB
55286,24937,2301430,MAJESCO,MJCO
54721,19391,2040031,MALIBU BOATS INC,MBUU
53026,180109,1066212,MALVERN BANCORP INC,MLVF
54414,165911,1951653,MAM SOFTWARE GROUP INC,MAMS
58582,17494,3422902,MAMA'S CREATIONS INC,MAMA
55760,21834,2542779,MAMMOTH ENERGY SERVICES INC,TUSK
54556,18487,1985709,MANDIANT INC,MNDT
16065,109826,19569,MANHATTAN ASSOCIATES INC,MANH
16526,120456,8591,MANHATTAN BRIDGE CAPITAL INC,LOAN
46168,161843,627980,MANITEX INTERNATIONAL INC,MNTX
2767,6994,19580,MANITOWOC CO,MTW
16415,112968,19581,MANNATECH INC,MTEX
53922,189567,1735224,MANNING & NAPIER INC,MN
45425,160340,560279,MANNKIND CORP,MNKD
20312,14370,19589,MANPOWERGROUP,MAN
57197,14370,19589,MANPOWERGROUP,MAN
42784,146171,122662,MANTECH INTL CORP,MANT
35276,124042,19601,MANULIFE FINANCIAL CORP,MFC
54961,4384,2128711,MARATHON DIGITAL HOLDNGS INC,MARA
21795,7017,32067,MARATHON OIL CORP,MRO
22405,7017,32067,MARATHON OIL CORP,MRO
53810,186989,1710040,MARATHON PETROLEUM CORP,MPC
57531,37354,3301059,MARAVAI LIFESCIENS HLDGS INC,MRVI
44998,157755,623265,MARCHEX INC,MCHX
54584,19000,2004761,MARCUS & MILLICHAP INC,MMI
3031,7022,19630,MARCUS CORP,MCS
54343,17376,1942035,MARIN SOFTWARE INC,MRIN
41257,142546,19657,MARINE PRODUCTS CORP,MPX
34788,111103,19660,MARINEMAX INC,HZO
54963,20567,2129712,MARINUS PHARMACEUTICALS INC,MRNS
8811,12909,19677,MARKEL GROUP INC,MKL
55795,107843,10155,MARKER THERAPEUTICS INC,MRKR
55795,107843,2648536,MARKER THERAPEUTICS INC,MRKR
45878,158742,551122,MARKETAXESS HOLDINGS INC,MKTX
57156,39311,3239373,MARKETWISE INC,MKTW
57220,39250,3250780,MARKFORGED HOLDING CORP,MKFG
44623,156157,607330,MARLIN BUSINESS SERVICES INC,MRLN
58868,39598,3468068,MARPAI INC,MRAI
58315,38832,3403620,MARQETA INC,MQ
30005,28930,19706,MARRIOTT INTL INC,MAR
53923,191255,1732905,MARRIOTT VACATIONS WORLDWIDE,VAC
54510,18270,1969812,MARRONE BIO INNOVTIONS,MBII
21158,7065,19713,MARSH & MCLENNAN COS,MMC
8600,12625,19722,MARTEN TRANSPORT LTD,MRTN
30260,29733,19739,MARTIN MARIETTA MATERIALS,MLM
43686,150201,630310,MARTIN MIDSTREAM PARTNERS LP,MMLP
37731,137310,19750,MARVELL TECHNOLOGY INC,MRVL
21161,7085,19758,MASCO CORP,MAS
52669,177881,480061,MASIMO CORP,MASI
29669,20696,1981197,MASONITE INTERNATIONAL CORP,DOOR
54569,20696,1981197,MASONITE INTERNATIONAL CORP,DOOR
678,2497,19778,MASTEC INC,MTZ
53085,180822,1192756,MASTECH DIGITAL INC,MHH
59444,41835,3593719,MASTERBRAND INC,MBC
50700,160225,483173,MASTERCARD INC,MA
55362,24911,2308094,MASTERCRAFT BOAT HLDNGS IN,MCFT
53987,187812,1795026,MATADOR RESOURCES CO,MTDR
11901,26061,32019,MATCH GROUP INC,MTCH
55487,26061,32019,MATCH GROUP INC,MTCH
55487,26381,2364266,MATCH GROUP INC -OLD,MTCH.5
12379,28795,23528,MATEON THERAPEUTICS INC -OLD,MATN.1
20345,2448,5229,MATERION CORP,MTRN
55876,20756,2626288,MATINAS BIOPHARMA HLDGS INC,MTNB
31205,61519,27299,MATIV HOLDINGS INC,MATV
55889,30551,2631628,MATLIN & PARTNERS ACQ,MPAC.3
10758,23195,19810,MATRIX SERVICE CO,MTRX
157,1254,1349,MATSON INC,MATX
157,1254,1830202,MATSON INC,MATX
21168,7116,19820,MATTEL INC,MAT
57630,39323,3311631,MATTERPORT INC,MTTR
17962,129840,10450,MATTERSIGHT CORP,MATR
13210,30477,19823,MATTHEWS INTL CORP  -CL A,MATW
2784,7117,19831,MAUI LAND & PINEAPPLE CO,MLP
56783,27668,1986973,MAVERIX METALS INC,MMX
56071,137609,19364,MAXAR TECHNOLOGIES INC,MAXR
58583,321429,2433698,MAXCYTE INC,MXCT
9698,14256,19863,MAXIM INTEGRATED PRODUCTS,MXIM
32004,64901,19869,MAXIMUS INC,MMS
53359,184551,1635432,MAXLINEAR INC,MXL
5866,7124,19880,MAXWELL TECHNOLOGIES INC,MXWL
7337,7138,19898,MAYS (J.W.) INC,MAYS
56762,35099,3030033,MAYVILLE ENGNERING CMPNY INC,MEC
13660,31692,19904,MB FINANCIAL INC/MD,MBFI
21128,13561,19919,MBIA INC,MBI
44057,19057,19926,MBT FINANCIAL CORP,MBTF
57372,37180,3286846,MCAFEE CORP,MCFE
21174,14163,19938,MCCLATCHY CO  -CL A,MNIQQ
2801,7146,19939,MCCORMICK & CO INC,MKC
21175,7152,19941,MCDERMOTT INTL INC,MDRIQ
23414,7152,19941,MCDERMOTT INTL INC,MDRIQ
21177,7154,19944,MCDONALD'S CORP,MCD
4246,9728,1670206,MCEWEN MINING INC,MUX
7301,7161,19952,MCGRATH RENTCORP,MGRC
21180,7171,19966,MCKESSON CORP,MCK
23057,7171,19966,MCKESSON CORP,MCK
30521,7171,19966,MCKESSON CORP,MCK
2825,7179,19986,MCRAE INDUSTRIES  -CL A,MCRAA
21130,6865,92177,MDC HOLDINGS INC,MDC
21132,6867,20003,MDU RESOURCES GROUP INC,MDU
56590,34420,2953918,MEDALIST DIVRSFD REIT,MDRR
56803,35374,3059013,MEDALLIA INC,MDLA
14648,62919,20035,MEDALLION FINANCIAL CORP,MFIN
54965,37396,2123613,MEDAVAIL HOLDINGS INC,MDVL
55707,21867,2533406,MEDEQUITIES REALTY TRUST INC,MRT.4
57374,37148,3290446,MEDIAALPHA INC,MAX
56968,35583,3147646,MEDIACO HOLDING INC,MDIA
47000,162160,660184,MEDICAL PROPERTIES TRUST,MPW
38442,138608,20121,MEDICINES CO (THE),MDCO
51559,162892,633446,MEDICINOVA INC,MNOV
44901,119297,636454,MEDICURE INC,MCUJF
53159,182308,750085,MEDIDATA SOLUTIONS INC,MDSO
12740,29517,20133,MEDIFAST INC,MED
55013,21547,2150257,MEDLEY MANAGEMENT INC,MDLM
55151,22484,2179500,MEDOVEX CORP,MDVX
55672,19998,2504679,MEDPACE HOLDINGS INC,MEDP
2850,7228,20186,MEDTRONIC PLC,MDT
16606,121662,856266,MEET GROUP INC (THE),MEET
16606,121662,1683118,MEET GROUP INC (THE),MEET
34622,66301,965,MEGA MATRIX CORP,MPU
44689,157865,593519,MEI PHARMA INC,MEIP
55079,21990,2168667,MELROSE BANCORP INC,MELR
52670,178081,1026076,MERCADOLIBRE INC,MELI
35205,65689,20270,MERCANTILE BANK CORP,MBWM
9868,14563,20276,MERCER INTL INC,MERC
56101,32619,2719507,MERCHANTS BANCORP,MBIN
21188,7257,27219,MERCK & CO,MRK
7863,17035,20292,MERCURY GENERAL CORP,MCY
15939,66393,20291,MERCURY SYSTEMS INC,MRCY
21189,7260,20302,MEREDITH CORP,MDP
52920,179298,1284179,MERIDIAN BANCORP INC (MD),EBSB
8441,12433,20311,MERIDIAN BIOSCIENCE INC,VIVO
56158,32665,2725071,MERIDIAN CORP,MRBK
58514,38748,3428930,MERIDIANLINK INC,MLNK
10512,21777,20328,MERIT MEDICAL SYSTEMS INC,MMSI
20642,14790,20330,MERITAGE HOMES CORP,MTH
9033,13759,20331,MERITAGE HOSPITALITY GROUP,MHGU
32092,65399,2671,MERITOR INC,MTOR
54028,187631,1809784,MERRIMACK PHARMACEUTICALS,MACK
55991,31628,2673378,MERSANA THRPEUTIC INC,MRSN
9014,33962,20374,MESA AIR GROUP,MESA
9014,33962,2896707,MESA AIR GROUP,MESA
6883,7275,20376,MESA LABORATORIES INC,MLAB
21194,7279,20380,MESABI TRUST,MSB
54684,39108,2024091,META MATERIALS INC,MMAT
54084,170617,1820060,META PLATFORMS INC,META
57351,36952,3267358,METACRINE INC,MTCR
11530,13971,20421,METHANEX CORP,MEOH
2881,7291,20423,METHODE ELECTRONICS INC,MEI
37138,133768,20426,METLIFE INC,MET
14926,63525,20444,METRO ONE TELECOMM INC,WOWID
56915,27111,3089414,METROCITY BANKSHARES INC,MCBS
57349,38050,3259979,METROMILE INC,MILE
56141,32519,2724893,METROPOLITAN BANK HLDNG,MCB
32158,65772,20478,METTLER-TOLEDO INTL INC,MTD
27321,7309,925876,MEXCO ENERGY CORP,MXC
21962,15101,483990,MFA FINANCIAL INC,MFA
34710,15101,483990,MFA FINANCIAL INC,MFA
2847,6932,468832,MGE ENERGY INC,MGEE
29067,24379,20517,MGIC INVESTMENT CORP/WI,MTG
55555,27045,2444519,MGM GROWTH PROPERTIES LLC,MGP
9764,14418,20519,MGM RESORTS INTERNATIONAL,MGM
9977,14891,20663,MGP INGREDIENTS INC,MGPI
50024,63337,795419,MGT CAPITAL INVESTMENTS INC,MGTI
6959,7316,20536,MICHAELS COS INC,MIK
6959,7316,2080242,MICHAELS COS INC,MIK
54891,7316,2080242,MICHAELS COS INC,MIK
57991,37846,3343935,MICROALGO INC,MLGO
11432,29293,29185,MICROBOT MEDICAL INC,MBOT
12027,27965,20566,MICROCHIP TECHNOLOGY INC,MCHP
56946,39435,3112480,MICROMOBILITY.COM INC,MCOM
28929,22144,2615,MICRON SOLUTIONS INC,MICR
7065,7343,20589,MICRON TECHNOLOGY INC,MU
3047,7346,20600,MICROSEMI CORP,MSCC
8048,12141,20601,MICROSOFT CORP,MSFT
16149,111534,20604,MICROSTRATEGY INC,MSTR
56681,39338,3005800,MICROVAST HOLDINGS INC,MVST
14931,63531,20610,MICROVISION INC,MVIS
7103,7350,20612,MICROWAVE FILTER CO INC,MFCO
32185,66288,20621,MID PENN BANCORP INC,MPB
30104,29649,20625,MID-AMERICA APT CMNTYS INC,MAA
45078,266257,560357,MIDCAP FINANCIAL INVSMT CORP,MFIC
53961,187810,1743240,MID-CON ENERGY PARTNERS -LP,MCEP
9375,13570,20636,MIDDLEBY CORP,MIDD
55027,139705,2145382,MIDDLEFIELD BANC CORP,MBCN
3048,7368,20638,MIDDLESEX WATER CO,MSEX
55567,187236,2461211,MIDLAND STATES BANCORP INC,MSBI
29811,28152,20648,MIDSOUTH BANCORP INC,MSL
56458,107423,2841449,MID-SOUTHERN BANCORP INC,MSVB
54043,170627,1813889,MIDSTATES PETROLEUM CO INC,MPO
52970,65796,1067970,MIDWESTONE FINANCIAL GROUP,MOFG
2943,7389,20683,MIKROS SYSTEMS CORP,MKRS
55331,23569,2300031,MILACRON HOLDINGS CORP,MCRN
56747,35100,3030076,MILESTONE PHARMACEUTICLS INC,MIST
14097,61496,20693,MILESTONE SCIENTIFIC INC,MLSS
59353,182501,3556318,MILL CITY VENTURES III LTD,MCVT
2951,7402,20719,MILLER INDUSTRIES INC,MLLS
13240,30558,20719,MILLER INDUSTRIES INC/TN,MLR
2949,7401,20721,MILLERKNOLL INC,MLKN
54378,178157,1948281,MIMEDX GROUP INC,MDXG
54378,178157,3294090,MIMEDX GROUP INC,MDXG
48796,107434,1336232,MINCO CAPITAL CORP,MGHCF
58211,36288,1746054,MIND MEDICINE MINDMED INC,MNMD
13487,31214,20838,MIND TECHNOLOGY INC,MIND
55314,23935,2297998,MINDBODY INC,MB
29610,25870,20757,MINERALS TECHNOLOGIES INC,MTX
54967,20225,2121176,MINERVA NEUROSCIENCES INC,NERV
58899,39753,3466166,MINERVA SURGICAL INC,UTRS
58581,183666,3419263,MINIM INC,MINM
58860,39642,3463304,MINK THERAPEUTICS INC,INKT
54484,160770,604931,MIRATI THERAPEUTICS INC,MRTX
57103,39935,3207955,MIRION TECHNOLOGIES INC,MIR
58477,38917,3411941,MIROMATRIX MEDICAL INC,MIRO
56831,35375,3058408,MIRUM PHARMACEUTICALS INC,MIRM
11304,24890,20819,MISONIX INC,MSON
57425,37019,3275365,MISSION PRODUCE INC,AVO
58325,38936,3412412,MISTER CAR WASH INC,MCW
53234,180229,1586717,MISTRAS GROUP INC,MG
9604,14113,1711894,MITEK SYSTEMS INC,MITK
53397,174531,1639600,MITEL NETWORKS CORP,MITL
16455,119275,20887,MKS INSTRUMENTS INC,MKSI
31714,63541,21328,MMA CAPITAL HOLDINGS,MMAC
31714,63541,2155617,MMA CAPITAL HOLDINGS,MMAC
59340,40494,3552671,MOBILE GLOBAL ESPORTS INC,MGAM
12859,29734,20917,MOBILE MINI INC,MINI
54892,20330,2076663,MOBILEIRON INC,MOBL
59091,163850,3485416,MOBIQUITY TECHNOLOGIES INC,MOBQ
54344,17553,1941399,MODEL N INC,MODN
56611,34410,2959246,MODERNA INC,MRNA
7093,7486,20950,MODINE MANUFACTURING CO,MOD
44290,154758,488319,MODIVCARE INC,MODV
59185,165750,3507400,MODULAR MEDICAL INC,MODD
54809,19927,2061627,MOELIS & CO,MC
11446,25119,20964,MOHAWK INDUSTRIES INC,MHK
46285,32267,566156,MOLECULAR TEMPLATES,MTEM
55588,26873,2467018,MOLECULIN BIOTECH INC,MBRX
58916,40323,3479965,MOLEKULE GROUP INC,MKULQ
44184,152149,423374,MOLINA HEALTHCARE INC,MOH
33,3505,7847,MOLSON COORS BEVERAGE CO,TAP
45305,264414,584734,MOMENTA PHARMACEUTICALS INC,MNTA
56511,34140,2920393,MOMENTIVE GLOBAL INC,MNTV
56956,39427,3107101,MOMENTUS INC,MNTS
56274,179447,1215603,MONAKER GROUP INC,MKGI
12339,28704,20989,MONARCH CASINO & RESORT INC,MCRI
57752,37785,3336740,MONDEE HOLDINGS INC,MOND
41680,142953,18164,MONDELEZ INTERNATIONAL INC,MDLZ
20851,5342,756178,MONEYGRAM INTERNATIONAL INC,MGI
45286,5342,756178,MONEYGRAM INTERNATIONAL INC,MGI
57102,39752,3206914,MONEYLION INC,ML
56086,32526,2715202,MONGODB INC,MDB
9480,7525,21017,MONMOUTH RE INVESTMENT CP,MNR.2
45879,160888,580845,MONOLITHIC POWER SYSTEMS INC,MPWR
56978,35664,3133379,MONOPAR THERAPEUTICS INC,MNPR
52553,177099,1026459,MONOTYPE IMAGING HOLDINGS,TYPE
11052,24350,21027,MONRO INC,MNRO
54231,16066,1899196,MONROE CAPITAL CORP,MRCC
40148,140760,21032,MONSANTO CO,MON.1
7902,24316,14301,MONSTER BEVERAGE CORP,MNST
54912,20513,2078711,MONTAGE RESOURCES CORP,MR
57763,37672,2204457,MONTAUK RENEWABLES INC,MNTK
58453,39057,3411925,MONTE ROSA THERAPEUTICS INC,GLUE
57152,36718,3238612,MONTROSE ENV GROUP INC,MEG
20610,139665,21071,MOODY'S CORP,MCO
21219,7549,21072,MOOG INC  -CL A,MOG.A
57442,37240,3181143,MOONLAKE IMMUNOTHERAPEUTICS,MLTX
21224,12124,21105,MORGAN STANLEY,MS
46692,160373,376777,MORNINGSTAR INC,MORN
56795,35280,3049315,MORPHIC HOLDING INC,MORF
45695,162129,550358,MOSAIC CO,MOS
12938,29930,736829,MOTORCAR PARTS OF AMER INC,MPAA
21230,7585,21174,MOTOROLA SOLUTIONS INC,MSI
57765,37674,3328593,MOTORSPORT GAMES INC,MSGM
56275,31348,2777886,MOTUS GI HOLDINGS INC,MOTS
14579,26189,21188,MOUNTAIN PROVINCE DIAMONDS,MPVDF
27626,7951,21196,MOVADO GROUP INC,MOV
58138,37980,3371132,MOVANO INC,MOVE
58525,36235,3419382,MOVING IMAGE TECHNOLOGIS INC,MITQ
57062,37407,3190980,MP MATERIALS CORP,MP
54205,12294,1899665,MPLX LP,MPLX
5849,13888,2344850,MR COOPER GROUP INC,COOP
54041,180016,1812358,MRC GLOBAL INC,MRC
2971,7420,20749,MSA SAFETY INC,MSA
51659,176350,1011078,MSB FINANCIAL CORP,MSBF
31388,61732,21232,MSC INDUSTRIAL DIRECT  -CL A,MSM
52840,178507,1041062,MSCI INC,MSCI
53332,184157,1625238,MSG NETWORKS INC,MSGN
57248,36808,3248968,MSP RECOVERY INC,LIFW
53871,186874,1716400,MTGE INVESTMENT CORP,MTGE
3083,6900,21270,MTS SYSTEMS CORP,MTSC
22807,15343,21279,MUELLER INDUSTRIES,MLI
50701,166482,797091,MUELLER WATER PRODUCTS INC,MWA
841,2620,31756,MUFG AMERICAS HOLDINGS CORP,0176A
841,2620,1226405,MUFG AMERICAS HOLDINGS CORP,0176A
55877,30535,2634043,MULESOFT INC,MULE
53535,40116,1666092,MULLEN AUTOMOTIVE INC,MULN
9459,13782,21293,MULTI-COLOR CORP,LABL
57011,37188,3165150,MULTIPLAN CORP,MPLN
21236,7620,21371,MURPHY OIL CORP,MUR
54499,18498,1977560,MURPHY USA INC,MUSA
56049,32347,2716916,MUSTANG BIO INC,MBIO
17670,127797,21405,MUTUALFIRST FINANCIAL INC,MFSF
56179,144122,2761212,MVB FINANCIAL CORP,MVBF
37672,137230,500984,MVC CAPITAL INC,MVC
3102,7636,21423,MYERS INDUSTRIES INC,MYE
54711,38664,55119,MYMD PHARMACEUTICALS INC,MYMD
56009,179111,2680328,MYND ANALYTICS INC,MYND
55462,26269,2356681,MYOKARDIA INC,MYOK
55972,31805,2670527,MYOMO INC,MYO
53082,180646,1261534,MYR GROUP INC,MYRG
14031,61399,21434,MYRIAD GENETICS INC,MYGN
11403,19094,21699,N B T BANCORP INC,NBTB
58501,39182,3425569,N-ABLE INC,NABL
20201,1661,21454,NABORS INDUSTRIES LTD,NBR
21247,7938,21455,NACCO INDUSTRIES  -CL A,NC
55507,13362,1221185,NAKED BRAND GROUP INC,NAKD.1
11969,27856,831327,NANO MAGIC INC,NMGX
15858,65937,21490,NANOPHASE TECHNOLOGIES CORP,NANX
54432,18009,1961075,NANOSTRING TECHNOLOGIES INC,NSTG
56124,20554,2722679,NANOVIBRONIX INC,NAOV
54538,160997,1987482,NANOVIRICIDES INC,NNVC
55589,27274,2149081,NANTHEALTH INC,NHIQ
5253,7685,21497,NAPCO SECURITY TECH INC,NSSC
7764,19124,21512,NASB FINANCIAL INC,NASB
7764,19124,2148363,NASB FINANCIAL INC,NASB
46282,149337,42640,NASDAQ INC,NDAQ
55365,24176,2301548,NATERA INC,NTRA
11980,7696,21526,NATHAN'S FAMOUS INC,NATH
53425,184149,1648809,NATIONAL AMERN UNIV HLDG INC,NAUH
54180,190963,1889949,NATIONAL BANK HLDGS CORP,NBHC
17469,25481,21531,NATIONAL BANKSHARES INC VA,NKSH
11111,24463,21580,NATIONAL BEVERAGE CORP,FIZZ
51811,176523,922468,NATIONAL CINEMEDIA INC,NCMI
55213,23294,2228456,NATIONAL COMMERCE CORP,NCOM
55939,31331,2657415,NATIONAL ENERGY SERVICES REU,NESR
21255,7733,21593,NATIONAL FUEL GAS CO,NFG
54740,18184,2063087,NATIONAL GENERAL HOLDINGS CP,NGHC
29106,24533,21599,NATIONAL HEALTH INVESTORS,NHI
6173,7741,21597,NATIONAL HEALTHCARE CORP,NHC
21256,7741,21597,NATIONAL HEALTHCARE CORP,NHC
9278,13649,856489,NATIONAL HOLDINGS CORP,NHLD
9278,13649,2223356,NATIONAL HOLDINGS CORP,NHLD
13617,31607,21606,NATIONAL INSTRUMENTS CORP,NATI
21259,7762,21624,NATIONAL PRESTO INDS INC,NPK
15751,65587,21629,NATIONAL RESEARCH CORP,NRC
3262,17072,21558,NATIONAL SEC GROUP INC,NSEC
55242,23147,2238993,NATIONAL STORAGE AFFILIATES,NSA
56087,32574,2718727,NATIONAL VISION HOLDINGS INC,EYE
3305,17073,21642,NATIONAL WESTERN LIFE GROUP,NWLI
54012,184498,1804715,NATIONSTAR MORTGAGE HOLDINGS,NSM
9476,13765,21652,NATURAL ALTERNATIVES,NAII
43631,150562,750453,NATURAL GAS SERVICES GROUP,NGS
54136,11922,1875481,NATURAL GROCERS VITAMIN CTGE,NGVC
13796,60911,21654,NATURAL HEALTH TRENDS CORP,NHTC
43632,150837,486094,NATURAL RESOURCE PARTNERS LP,NRP
250,7799,21659,NATURES SUNSHINE PRODS INC,NATR
250,7799,1651568,NATURES SUNSHINE PRODS INC,NATR
41813,144436,21662,NATUS MEDICAL INC,NTUS
58554,39240,3422340,NAUTICUS ROBOTICS INC,KITT
57224,38979,3245872,NAUTILUS BIOTECHNOLOGY INC,NAUT
11795,25924,21766,NAVIDEA BIOPHARMACEUTICALS,NAVB
11795,25924,1687155,NAVIDEA BIOPHARMACEUTICALS,NAVB
6412,10121,2065334,NAVIENT CORP,NAVI
54824,10121,2065334,NAVIENT CORP,NAVI
15019,63724,21677,NAVIGANT CONSULTING INC,NCI.3
8314,17074,21679,NAVIGATORS GROUP INC,NAVG
21265,6081,21684,NAVISTAR INTERNATIONAL CORP,NAV
57180,36711,3234154,NCINO INC,NCNO
21241,7648,21710,NCR VOYIX CORP,VYX
31832,7648,21710,NCR VOYIX CORP,VYX
55918,31005,2652029,NCS MULTISTAGE HLDG INC,NCSM
56447,31914,2885213,NECESSITY RET REIT INC (THE),RTL
45869,162264,756349,NEENAH INC,NP
13036,30137,16049,NEKTAR THERAPEUTICS,NKTR
44717,155738,461531,NELNET INC,NNI
56236,22114,2767088,NEMAURA MEDICAL INC,NMRD
10288,16453,21756,NEOGEN CORP,NEOG
54278,125794,1913681,NEOGENOMICS INC,NEO
54781,19717,2052578,NEOLEUKIN THERAPEUTICS INC,NLTX
56418,33664,2832595,NEON THERAPEUTICS INC,NTGN
53668,184702,1685814,NEOPHOTONICS CORP,NPTN
55363,25377,2310704,NEOS THERAPEUTICS INC,NEOS
59343,35789,3552099,NEOVOLTA INC,NEOV
45536,151423,481819,NEPHROS INC,NEPH
45536,151423,3069079,NEPHROS INC,NEPH
52671,144382,21777,NEPTUNE WELLNESS SOLUTION IN,NEPT
58909,39867,3472300,NERDWALLET INC,NRDS
57413,39703,3278312,NERDY INC,NRDY
14152,61591,21903,NETAPP INC,NTAP
59342,38720,3547353,NETCAPITAL INC,NCPL
37733,137435,21834,NETEASE INC,NTES
43145,147579,93427,NETFLIX INC,NFLX
44176,154039,21838,NETGEAR INC,NTGR
51452,176035,599918,NETLIST INC,NLST
16758,122902,21875,NETSCOUT SYSTEMS INC,NTCT
17664,107446,21879,NETSOL TECHNOLOGIES INC,NTWK
57208,36777,3248388,NETSTREIT CORP,NTST
34941,115831,2168203,NETWORK-1 TECHNOLOGIES INC,NTIP
54434,32984,1958370,NEUBASE THERAPEUTICS INC,NBSE
55671,36014,2502391,NEUROBO PHARMACEUTICALS INC,NRBO
14659,62921,21929,NEUROCRINE BIOSCIENCES INC,NBIX
45428,160488,598532,NEUROMETRIX INC,NURO
56420,33698,2833879,NEURONETICS INC,STIM
58301,32247,3397747,NEUROONE MED TECHNOLOGIES CO,NMTC
58213,38507,3385282,NEUROPACE INC,NPCE
55891,18638,2640453,NEUROTROPE INC,NTRP
3435,8266,21940,NEVADA GOLD & CASINOS INC,UWN
55095,21916,2164708,NEVRO CORP,NVRO
46097,28080,635980,NEVSUN RESOURCES LTD,NSU
29298,11372,791049,NEW CONCEPT ENERGY INC,GBR
28409,14639,1019533,NEW ENGLAND REALTY ASSC  -LP,NEN
45863,106112,666627,NEW GOLD INC,NGD
54701,18171,2040041,NEW HOME CO INC,NWHM
3200,7849,21989,NEW JERSEY RESOURCES CORP,NJR
53755,185585,1703302,NEW MOUNTAIN FINANCE CORP,NMFC
55133,22182,2176902,NEW RELIC INC,NEWR
55054,22025,2166724,NEW SENIOR INVESTMENT GROUP,SNR
12608,29282,22029,NEW YORK CMNTY BANCORP INC,NYCB
45287,158053,742337,NEW YORK MORTGAGE TRUST INC,NYMT
54810,20280,2062748,NEW YORK REIT INC,NYRT
21280,7866,22034,NEW YORK TIMES CO  -CL A,NYT
55865,21178,2648341,NEWAGE INC,NBEVQ
53393,38848,1639587,NEWEGG COMMERCE INC,NEGG
3178,7875,22048,NEWELL BRANDS INC,NWL
56164,32748,2745423,NEWMARK GROUP INC,NMRK
20672,4462,550009,NEWMARKET CORP,NEU
