permco,gvkey,boardid,company,ticker,ggroup,gsector,sic,state
57245,36735,3247858,KUBIENT INC,KBNT,5020,50,7370,NY
56261,36748,2777172,DIGITAL MEDIA SOLUTIONS INC,DMSL,5020,50,7310,FL
57192,36754,3244384,BIGCOMMERCE HOLDIN INC,BIGC,4510,45,7370,TX
57223,36757,3245130,ACUTUS MEDICAL INC,AFIB,3510,35,3841,CA
57158,36758,3242278,GETTY IMAGES HOLDINGS INC,GETY,5020,50,7389,WA
59329,36758,3242278,GETTY IMAGES HOLDINGS INC,GETY,5020,50,7389,WA
57225,36759,3258555,APPLIED UV INC,AUVI,2010,20,3640,NY
57166,36768,3239391,ANNEXON INC,ANNX,3520,35,2836,CA
57175,36769,3239291,INOZYME PHARMA INC,INZY,3520,35,2836,MA
57170,36775,3238698,ABACUS LIFE INC,ABL,,,9995,FL
57242,36776,3243866,ORCHESTRA BIOMED HOLDING INC,OBIO,,,9995,NY
57208,36777,3248388,NETSTREIT CORP,NTST,6010,60,6798,TX
57229,36779,3245644,CHECKMATE PHARMACE INC,CMPI,3520,35,2836,MA
57160,36786,3242125,ALLOVIR INC,ALVR,3520,35,2836,MA
57635,36787,3317827,INHIBIKASE THERAPE INC,IKT,3520,35,2836,GA
57195,36788,3248415,DUCK CREEK TECHNOL INC,DCT,4510,45,7370,MA
59359,36789,3560714,PAXMEDICA INC,PXMD,3520,35,2834,NY
57146,36790,3241520,BROOKFIELD RENEWABLE CORP,BEPC,5510,55,4911,NY
59198,36799,3511159,TRANSPHORM INC,TGAN,4530,45,3674,CA
57248,36808,3248968,MSP RECOVERY INC,LIFW,3510,35,8090,FL
57201,36819,2685633,KYMERA THERAPEUTIC INC,KYMR,3520,35,2836,MA
57237,36823,3150853,GORES HOLDINGS V INC,GRSV,,,9995,CA
57196,36826,3256274,AMERICAN OUTDOOR BRANDS,AOUT,2520,25,3949,MO
57241,36847,3251556,HARMONY BIOSC HOLD INC,HRMY,3520,35,2834,PA
57458,36848,3279902,REVELATION BIOSCIENCES INC,REVB,3520,35,2836,CA
57219,36850,3252849,HORIZON ACQUISITION CORP,HZAC,,,9995,CT
57332,36863,3272669,AMESITE INC,AMST,2530,25,7372,MI
57712,36869,3337363,APEXIGEN INC,APGN,3520,35,2836,CA
57235,36872,3255459,FTAC OLYMPUS ACQU CORP,FTOC,,,9995,PA
57573,36881,3299356,COMERA LIFE SCIENCES HLD INC,CMRA,3520,35,9995,MA
59289,36881,3299356,COMERA LIFE SCIENCES HLD INC,CMRA,3520,35,9995,MA
57231,36884,3251209,FORUM MERGER III CORP,FIII,,,9995,FL
57254,36885,3266785,OUTSET MEDICAL INC,OM,3510,35,3845,CA
57261,36896,3268333,SUMO LOGIC INC,SUMO,4510,45,7370,CA
57240,36897,2805305,HIGHPEAK ENERGY INC,HPK,1010,10,1311,TX
57313,36898,3081537,UNITY SOFTWARE INC,U,4510,45,7372,CA
57309,36910,3275121,PALANTIR TECHNOLOG INC,PLTR,4510,45,7370,CO
57343,36911,3268017,DYNE THERAPEUTICS INC,DYN,3520,35,2836,MA
57743,37799,3335831,HYPERFINE INC,HYPR,3510,35,3845,CT
57333,36915,3268571,ATHIRA PHARMA INC,ATHA,3520,35,2834,WA
57326,36929,3276243,LENSAR INC,LNSR,3510,35,3845,FL
57257,36945,3267648,JFROG LTD,FROG,4510,45,7372,CA
56305,36949,2799487,COGENT BIOSCIENCES INC,COGT,3520,35,2836,MA
57258,36950,3268369,AMERICAN WELL CORP,AMWL,3510,35,7370,MA
57302,36951,3267600,GRANITE RIDGE RESOURCES INC,GRNT,1010,10,1311,TX
59426,36951,3267600,GRANITE RIDGE RESOURCES INC,GRNT,1010,10,1311,TX
57351,36952,3267358,METACRINE INC,MTCR,3520,35,2834,CA
57296,36964,3275129,ASANA INC,ASAN,4510,45,7370,CA
57422,36965,3324826,GRAB HOLDINGS LIMITED,GRAB,2030,20,4100,
57259,36967,3267975,BROADSTONE NET LEASE INC,BNL,6010,60,6798,NY
57260,36973,3267859,PACTIV EVERGREEN INC,PTVE,1510,15,2650,IL
57394,36977,3275911,SUPER GROUP SGHC LIMITED,SGHC,2530,25,7990,
57397,36979,3275763,LIVEWIRE GROUP INC,LVWR,2510,25,3751,WI
59389,36979,3275763,LIVEWIRE GROUP INC,LVWR,2510,25,3751,WI
57426,36985,3278922,ELUTIA INC,ELUT,3520,35,2836,MD
56239,36987,2767882,ADICET BIO INC,ACET,3520,35,2836,MA
57304,36989,3270814,LAIRD SUPERFOOD INC,LSF,3020,30,2000,OR
58874,36995,3268225,NUVEI CORP,NVEI,4510,45,7374,QC
57361,37013,3271962,TAYSHA GENE THERPS INC,TSHA,3520,35,2836,TX
57425,37019,3275365,MISSION PRODUCE INC,AVO,3020,30,5140,CA
57265,37023,3271412,GOODRX HLDGS INC,GDRX,3510,35,7370,CA
57412,37033,3279056,TPG PACE BENE FIN CORP,TPGY,,,9995,TX
57444,37035,3275872,IMMUNOME INC,IMNM,3520,35,2836,PA
57327,37036,3272341,PMV PHARMACEUTICALS INC,PMVP,3520,35,2836,NJ
57355,37037,2011152,QELL ACQUISITION CORP,QELL,,,9995,CA
57424,37054,3275917,ACADEMY SPO AND OU INC,ASO,2550,25,5940,TX
57348,37062,3272250,CALCIMEDICA INC,CALC,3520,35,2834,CA
57328,37063,3272633,PRELUDE THERAPEUTICS INC,PRLD,3520,35,2836,DE
57473,37066,3286824,SKY HARBOUR GROUP CORP,SKYH,2030,20,4581,NY
57579,37073,3302534,NUSCALE POWER CORP,SMR,2010,20,3621,OR
57409,37074,3279845,SOCIAL CAPI HED HOLD CORP IV,IPOD,,,9995,CA
57410,37075,3279572,SOCIAL CAPITAL HEDOSOPHIA,IPOF,,,9995,CA
57336,37076,3270980,BENTLEY SYSTEMS INC,BSY,4510,45,7370,PA
57400,37079,3276791,GLOBAL BUSINESS TRAVL GP INC,GBTG,2530,25,4700,NY
57436,37080,3283934,EARGO INC,EAR,3510,35,3842,CA
57431,37081,3275879,C4 THERAPEUTICS INC,CCCC,3520,35,2836,MA
57466,37082,3283738,TARSUS PHARMACEUTI INC,TARS,3520,35,2834,CA
57456,37083,3275876,ONCORUS INC,ONCR,3520,35,2836,MA
57423,37084,3283545,ALIGOS THERAPEUTICS INC,ALGS,3520,35,2836,CA
57341,37090,3271194,CORSAIR GAMING INC,CRSR,4520,45,3570,CA
57367,37102,3279294,KRONOS BIO INC,KRON,3520,35,2836,CA
57463,37105,3279484,SPRUCE BIOSCIENCES INC,SPRB,3520,35,2836,CA
56547,37106,2932936,VELODYNE LIDAR INC,VLDR,4520,45,3812,CA
57465,37110,3279550,SHATTUCK LABS INC,STTK,3520,35,2836,TX
57383,37113,3277496,STARRY GROUP HOLDINGS INC,STRYQ,5010,50,4899,MA
59242,37113,3277496,STARRY GROUP HOLDINGS INC,STRYQ,5010,50,4899,MA
57468,37130,3277056,THRYV HOLDINGS INC,THRY,5020,50,2741,TX
57427,37134,3290395,BIODESIX INC,BDSX,3510,35,8071,CO
57438,37135,3287839,FOGHORN THERAPEUTICS INC,FHTX,3520,35,2836,MA
57380,37136,3286426,DWAVE QUANTUM INC,QBTS,4510,45,7370,BC
59354,37136,3286426,DWAVE QUANTUM INC,QBTS,4510,45,7370,BC
57454,37146,3283312,DOCGO INC,DCGO,3510,35,8090,NY
57374,37148,3290446,MEDIAALPHA INC,MAX,5020,50,7370,CA
57375,37150,3290477,ROOT INC,ROOT,4030,40,6331,OH
57561,37153,3295584,COMPOSECURE INC,CMPO,4520,45,3577,NJ
57392,37164,3286830,ARCHAEA ENERGY INC,LFG,1010,10,4900,TX
55222,37168,2236292,CHINOOK THERAPEUTICS INC,KDNY,3520,35,2836,WA
57372,37180,3286846,MCAFEE CORP,MCFE,4510,45,7372,CA
56638,37182,3003017,HYLIION HOLDINGS CORP,HYLN,2010,20,3711,TX
57387,37186,3286819,GUILD HOLDINGS CO,GHLD,4010,40,6162,CA
57460,37187,3283580,PRAXIS PRECIS MEDI INC,PRAX,3520,35,2836,MA
57011,37188,3165150,MULTIPLAN CORP,MPLN,3510,35,7372,NY
57435,37191,3290812,FISCALNOTE HOLDINGS INC,NOTE,2020,20,7370,DC
58484,37198,2831412,REAL BROKERAGE INC (THE),REAX,6010,60,6531,ON
57368,37200,3283084,ARRAY TECHNOLOGIES INC,ARRY,2010,20,3829,NM
57937,37212,3351960,RYVYL INC,RVYL,4510,45,7374,CA
56682,37213,3012890,SHIFT TECHNOLOGIES INC,SFTGQ,2550,25,5961,CA
56954,37214,3114362,CURIOSITYSTREAM INC,CURI,5020,50,7374,MD
56484,37230,2894562,TATTOOED CHEF INC,TTCFQ,3020,30,2090,CA
56589,37231,2947095,PAYA HOLDINGS INC,PAYA,4510,45,7374,GA
57407,37239,3285470,HORIZON ACQUISITION CORP II,HZON,,,9995,CT
57442,37240,3181143,MOONLAKE IMMUNOTHERAPEUTICS,MLTX,3520,35,2836,
57371,37254,3286566,DATTO HOLDING CORP,MSP,4510,45,7370,CT
56644,37268,3003034,LORDSTOWN MOTORS CORP,RIDEQ,2510,25,3711,OH
57402,37273,3290175,BLUESCAPE OPP ACQ CORP,BOAC,,,9995,TX
57112,37275,3198890,CEREVEL THERAPEUTICS HOLDING,CERE,3520,35,2836,MA
57393,37282,3291562,SQZ BIOTECHNOLOGIES CO,SQZB,3520,35,2836,MA
57564,37283,3298473,HEALTH ASSURA ACQ CORP,HAAC,,,9995,MA
57416,37284,3291017,LESLIE'S INC,LESL,2550,25,5990,AZ
57665,37290,3312149,VIVOS THERAPEUTICS INC,VVOS,3510,35,8200,CO
57418,37292,3291371,ATEA PHARMACEUTICALS INC,AVIR,3520,35,2834,MA
57385,37293,3290335,GATOS SILVER INC,GATO,1510,15,1040,BC
57552,37416,3300198,ZEROFOX HOLDINGS INC,ZFOX,4510,45,7372,MD
57417,37309,3291073,ALLEGRO MICROSYSTEMS INC,ALGM,4530,45,3674,NH
56480,37318,2897876,FISKER INC,FSR,2510,25,3711,CA
53015,37325,1261522,OCUPHIRE PHARMA INC,OCUP,3520,35,2834,MI
57433,37332,3291745,CONX CORP,CONX,,,9995,CO
57532,37338,3301282,SOTERA HEALTH CO,SHC,3520,35,8734,OH
55990,37350,2665494,180 LIFE SCIENCES CORP,ATNF,3520,35,2834,CA
57321,37351,3059049,ALVOTECH,ALVO,3520,35,2836,
58577,37352,3430157,IN8BIO INC,INAB,3520,35,2836,NY
57531,37354,3301059,MARAVAI LIFESCIENS HLDGS INC,MRVI,3520,35,8731,CA
57563,37356,3298813,CVENT HOLDING CORP,CVT,4510,45,7370,VA
57593,37357,3314049,UPSTART HOLDINGS INC,UPST,4020,40,6141,CA
57661,37362,3312174,INSPIRATO INC,ISPO,2530,25,4700,CO
58932,37364,3471467,COMPASS THERAPEUTICS INC,CMPX,3520,35,2836,MA
57584,37373,3298961,EVE HOLDING INC,EVEX,2010,20,3721,FL
57534,37382,3305711,CONCENTRIX CORP,CNXC,4510,45,7374,CA
58488,37386,3402636,SYNAPTOGENIX INC,SNPX,3520,35,2834,NY
57075,37392,3195091,EOS ENERGY ENTERPRISES INC,EOSE,2010,20,3690,NJ
54965,37396,2123613,MEDAVAIL HOLDINGS INC,MDVL,3010,30,5912,ON
56605,37404,2964356,GCM GROSVENOR INC,GCMG,4020,40,6200,IL
57062,37407,3190980,MP MATERIALS CORP,MP,1510,15,1090,NV
57530,37412,3297407,OLEMA PHARMACEUTICALS INC,OLMA,3520,35,2836,CA
57669,37413,3328570,AFFIRM HOLDINGS INC,AFRM,4510,45,6141,CA
57592,37414,3312110,CERTARA INC,CERT,3510,35,7370,NJ
57587,37420,3310549,DOORDASH INC,DASH,2550,25,5960,CA
57586,37425,3307774,SEER INC,SEER,3520,35,8731,CA
56138,37426,2730329,PARTS ID INC,ID,2550,25,5961,NJ
57554,37428,3302396,GRINDR INC,GRND,,,7370,CA
57533,37445,3305772,AARONS CO INC (THE),AAN,2550,25,5700,GA
57104,37449,3206050,QUANTUMSCAPE CORP,QS,2510,25,3690,CA
57999,37453,3363221,ROBLOX CORP,RBLX,5020,50,7370,CA
57664,37459,3318339,PRESTO AUTOMATION INC,PRST,4520,45,3578,CA
57588,37460,3311317,AIRBNB INC,ABNB,2530,25,7000,CA
57555,37473,2640453,PETROS PHARMACEUTICALS INC,PTPI,3520,35,2834,NY
57660,37476,3315875,BOXED INC,BOXDQ,2550,25,5961,NY
57638,37480,3315825,908 DEVICES INC,MASS,4520,45,3826,MA
57598,37482,3312124,FOXO TECHNOLOGIES INC,FOXO,4510,45,7370,MN
57585,37486,3306764,KINNATE BIOPHARMA INC,KNTE,3520,35,2836,CA
57658,37488,3307623,SIGILON THERAPTICS INC,SGTX,3520,35,2836,MA
57589,37489,3321632,APARTMENT INCOME REIT CORP,AIRC,6010,60,6798,CO
56646,37490,2987255,LUMINAR TECHNOLOGIES INC,LAZR,2510,25,3714,FL
57606,37493,3306739,FAR PEAK ACQUISITION CORP,FPAC,,,9995,NY
57655,37495,3307513,ARS PHARMACEUTICALS INC,SPRY,3520,35,2836,CA
57603,37501,3311250,PERIPHAS CAPTL PA CORP,PCPC,,,9995,NY
57671,37502,3328630,PETCO HEALTH & WELLNESS CO,WOOF,2550,25,5990,CA
57650,37510,3310806,PUBMATIC INC,PUBM,5020,50,7370,CA
57590,37517,3310353,C3.AI INC,AI,4510,45,7370,CA
57064,37519,3190719,OPENDOOR TECHNOLOGIES INC,OPEN,6010,60,6531,AZ
57611,37527,3312090,ABCELLERA BIOLOGICS INC,ABCL,3520,35,2836,BC
57609,37530,3312102,FORGE GLOBAL HOLDINGS INC,FRGE,4020,40,6200,CA
56496,37534,2901579,REVIVA PHARMACEUTICALS HOLD,RVPH,3520,35,2834,CA
56672,37537,3009726,DESKTOP METAL INC,DM,2010,20,3555,MA
57614,37541,3314470,BIOATLA INC,BCAB,3520,35,2836,CA
57596,37543,3314489,CHURCHILL CAPITAL CORP V,CCV,,,9995,NY
58545,37547,3419372,AGRIFORCE GROWING SYSTEM LTD,AGRI,3020,30,700,BC
57616,37548,3318274,CF ACQUISITION CORP IV,CFIV,,,9995,NY
57995,37549,3349871,VIRPAX PHARMACEUTICALS INC,VRPX,3520,35,2834,PA
56615,37559,2962580,CLEVER LEAVES HOLDINGS INC,CLVR,3520,35,2833,FL
57670,37560,3328614,POSHMARK INC,POSH,2550,25,5961,CA
57039,37562,3177030,SKILLZ INC,SKLZ,5020,50,7370,CA
56676,37576,3003712,CANOO INC,GOEV,2510,25,3711,CA
56655,37587,2991439,AERSALE CORP,ASLE,2010,20,5080,FL
55526,37588,2407597,KINETA INC,KA,3520,35,2836,WA
57053,37592,3177016,VINCERX INC,VINC,3520,35,2836,CA
56952,37593,3115382,PORCH GROUP INC,PRCH,2550,25,7370,WA
56810,37594,3055803,SPRUCE POWER HOLDG CORP,SPRU,2510,25,3714,MA
58344,37596,3415623,SENTINELONE INC,S,4510,45,7370,CA
57688,37607,3328576,EMBARK TECHNOLOGY INC,EMBK,4510,45,7372,CA
57727,37610,3327525,BUZZFEED INC,BZFD,5020,50,7370,NY
57012,37623,3169542,RUSH STREET INTERACTIVE INC,RSI,2530,25,7990,IL
57078,37630,3191984,DANIMER SCIENTIFIC INC,DNMR,1510,15,2821,GA
57617,37633,2894282,CLENE INC,CLNN,3520,35,2836,UT
13950,37640,2730376,ENVERIC BIOSCIENCES INC,ENVB,3520,35,2836,FL
57676,37646,3335794,SHOALS TECHNOLOGIES GRP INC,SHLS,2010,20,3670,TN
57700,37651,3324776,SES AI CORPORATION,SES,2010,20,3690,MA
57704,37658,3325560,BIRD GLOBAL INC,BRDS,2030,20,4100,FL
58997,37658,3325560,BIRD GLOBAL INC,BRDS,2030,20,4100,FL
57091,37664,3191711,PURECYCLE TECHNOLOGIES INC,PCT,1510,15,2821,FL
58469,37671,3408330,ISPECIMEN INC,ISPC,3510,35,7372,MA
57763,37672,2204457,MONTAUK RENEWABLES INC,MNTK,5510,55,1311,PA
56477,37673,2905762,BM TECHNOLOGIES INC,BMTX,4510,45,7370,PA
57765,37674,3328593,MOTORSPORT GAMES INC,MSGM,5020,50,7372,FL
57720,37675,3325442,CULLINAN ONCOLOGY INC,CGEM,3520,35,2836,MA
57707,37680,3336647,ORTHO CLINICAL DIAG HLDG PLC,OCDX,3510,35,3845,NJ
57789,37707,3324744,SCILEX HOLDING CO,SCLX,3520,35,9995,CA
57065,37711,3189870,CLOVER HEALTH INVESTMENTS,CLOV,3510,35,6324,TN
56414,37713,2829343,LANDSEA HOMES CORP,LSEA,2520,25,1520,CA
57787,37723,3337583,TRINITY CAPITAL INC,TRIN,4020,40,6797,AZ
57728,37744,3328611,GREENLIGHT BIOSCIENCES HLDGS,GRNA,3520,35,2836,MA
57851,37749,3343566,ALLIANCE ENTMNT HOLDING CORP,AENT,,,9995,NC
57672,37751,3328722,DRIVEN BRANDS HOLDINGS INC,DRVN,2020,20,7500,NC
57001,37763,3150853,UWM HOLDINGS CORP,UWMC,4010,40,6162,MI
57875,37775,3340680,TELUS INTERNATIONAL IN,TIXT,4510,45,7374,BC
58031,37778,3364159,GOLD ROYALTY CORP,GROY,1510,15,6795,BC
57916,37779,3351268,FAZE HOLDINGS INC,FAZE,5020,50,7900,NY
57884,37817,3341781,FATHOM DIGITAL MANUFACT CORP,FATH,2010,20,3569,WI
57893,37780,3339374,ARES ACQSTN CORP,AAC,,,9995,NY
58277,37781,3389821,ALFI INC,ALFIQ,4510,45,7370,FL
57760,37783,3335015,SEASTAR MEDICAL HOLDING CORP,ICU,3510,35,3841,CO
57748,37784,3337600,HOME POINT CAPITAL INC,HMPT,4010,40,6162,MI
57752,37785,3336740,MONDEE HOLDINGS INC,MOND,2530,25,4700,TX
57795,37787,3340526,ON24 INC,ONTF,4510,45,7370,CA
57799,37790,3346092,BUMBLE INC,BMBL,5020,50,7370,TX
57673,37793,3332489,DREAM FINDERS HOMES INC,DFH,2520,25,1531,FL
57719,37794,3337411,SATELLOGIC INC,SATL,2010,20,7374,
59140,37794,3337411,SATELLOGIC INC,SATL,2010,20,7374,
57932,37797,3344391,P3 HEALTH PARTNERS INC,PIII,3510,35,8090,NV
57953,37807,3346366,LONGEVERON INC,LGVN,3520,35,2836,FL
57958,37808,3346694,NEXIMMUNE INC,NEXI,3520,35,2836,MD
57738,37810,3331254,SONDER HOLDINGS INC,SOND,2530,25,7000,CA
57798,37811,3346082,SIGNIFY HEALTH INC,SGFY,3510,35,8082,TX
57858,37819,3341525,ALLURION TECHNOLOGIES INC,ALUR,,,9995,DE
59457,37820,2456770,ECARX HOLDINGS INC,ECX,2510,25,3714,
57797,37824,3345117,VIANT TECHNOLOGY INC,DSP,4510,45,7370,CA
57979,37825,3341443,SENSEI BIOTHERAPEU INC,SNSE,3520,35,2836,MD
57906,37826,3345343,APRIA INC,APR,3510,35,8082,IN
57985,37827,3339539,PEAR THERAPEUTICS INC,PEARQ,3510,35,7370,MA
57954,37840,3341801,LUCIRA HEALTH INC,LHDXQ,3510,35,3845,CA
57899,37841,3339668,JAWS MUSTANG ACQU CORP,JWSM,,,9995,FL
57994,37844,3342336,VOR BIOPHARMA INC,VOR,3520,35,2836,MA
57991,37846,3343935,MICROALGO INC,MLGO,,,7371,
57984,37848,3342274,TERNS PHARMACEUTIC INC,TERN,3520,35,2834,CA
56818,37851,3059049,HIMS & HERS HEALTH INC,HIMS,3510,35,2834,CA
59388,166430,3566045,KNOW LABS INC,KNW,3510,35,3845,WA
58056,37855,3359431,BOWLERO CORP,BOWL,2530,25,7900,VA
57900,37856,3384599,LOCAL BOUNTI CORP,LOCL,3020,30,100,MT
57926,37863,3347021,DECIBEL THERAPEUTICS INC,DBTX,3520,35,2836,MA
57996,37871,3345013,CORE SCIENTIFIC INC,CORZQ,4510,45,7370,TX
57710,37896,3336617,AGRIFY CORP,AGFY,2010,20,3523,MA
57933,37907,3350099,PARDES BIOSCIENCES INC,PRDS,3520,35,2836,CA
57736,37908,3337585,CEPTON INC,CPTN,4520,45,3829,CA
57951,37924,3341230,LANDOS BIOPHARMA INC,LABP,3520,35,2834,VA
57796,37925,3341165,SANA BIOTCHNOLOGY INC,SANA,3520,35,2836,WA
57750,37928,3336602,PEAK BIO INC,PKBO,3520,35,2836,CA
57868,37937,3340873,ENERGY VAULT HOLDINGS INC,NRGV,2010,20,3690,CA
57993,37938,3345079,GRI BIO INC,GRI,3520,35,2834,PA
57090,37946,3193628,APPHARVEST INC,APPHQ,3020,30,100,KY
57956,37949,3355953,ADTHEORENT HOLDING COM INC,ADTH,5020,50,7370,NY
57920,37953,3351433,RUMBLE INC,RUM,5020,50,7370,FL
58215,38594,3388719,PRIVIA HEALTH GROUP INC,PRVA,3510,35,8011,VA
58048,37961,3360099,DAVE INC,DAVE,4510,45,7370,CA
57939,37966,3343565,BIGBEAR AI HOLDINGS INC,BBAI,4510,45,7370,MD
58296,37971,3392509,IPOWER INC,IPW,2550,25,5961,CA
58138,37980,3371132,MOVANO INC,MOVE,4520,45,3845,CA
58073,37997,3370704,OPAL FUELS INC,OPAL,1010,10,1311,NY
58034,38000,3368512,KKR ACQ HOLD I CORP,KAHC,,,9995,NY
56584,38001,2945998,ADVENT TECHNOLOGIES HOLD INC,ADN,2010,20,3690,MA
58018,38015,3367194,HELIOGEN INC,HLGN,2010,20,3620,CA
57997,38019,3359070,OSCAR HEALTH INC,OSCR,4030,40,6321,NY
58158,38022,3361884,SYMBOTIC INC,SYM,2010,20,3569,MA
57234,38027,3247855,DISC MEDICINE INC,IRON,3520,35,2836,MA
57972,38029,3356700,BRC INC,BRCC,3020,30,2090,UT
59200,38029,3356700,BRC INC,BRCC,3020,30,2090,UT
58002,38038,3367506,SUN CONTY AIR HLD INC,SNCY,2030,20,4512,MN
57349,38050,3259979,METROMILE INC,MILE,4030,40,6331,CA
58075,38053,3369316,AFC GAMMA INC,AFCG,4020,40,6798,FL
57888,38057,3356365,AUSTERLITZ ACQ CORP I,AUS,,,9995,NV
58063,38060,3357840,RIGETTI COMPUTING INC,RGTI,4530,45,3674,CA
57124,38065,3198980,PLBY GROUP INC,PLBY,2520,25,2300,CA
58151,38073,3358610,QUALTEK SERVICES INC,QTEKQ,2010,20,1623,PA
58290,38075,3392209,FLORA GRWT CORP,FLGC,3030,30,2844,ON
57154,38076,3208282,NUVATION BIO INC,NUVB,3520,35,2836,NY
57722,38077,3334949,COMSOVEREIGN HOLDING CORP,COMS,4520,45,3663,AZ
57079,38079,3195448,BUTTERFLY NETWORK INC,BFLY,3510,35,3845,CT
58121,38081,3364674,JOANN INC,JOAN,2550,25,5940,OH
58080,38087,3365184,SOUNDHOUND AI INC,SOUN,4510,45,7372,CA
58087,38094,3371830,SOLID POWER INC,SLDP,2510,25,3690,CO
58125,38100,3372338,NEXTDOOR HOLDINGS INC,KIND,5020,50,7370,CA
58067,38109,3370447,GROVE COLLABORATIVE HLDG INC,GROV,2550,25,2840,CA
58095,38110,3374005,EPICQUEST EDU GROUP INTL LTD,EEIQ,2530,25,8200,OH
58000,38125,3364475,HAYWARD HOLDINGS INC,HAYW,2010,20,3569,NC
58062,38132,3360682,TERRAN ORBITAL CORPORATION,LLAP,2010,20,3663,FL
58025,38135,3360512,PLANET LABS PBC,PL,2020,20,8700,CA
58004,38160,3368784,DUCKHORN PORTFOLIO INC (THE),NAPA,3020,30,2084,CA
57998,38174,3359948,INNOVAGE HOLD CORP,INNV,3510,35,8090,CO
58198,38187,3378098,EQRX INC,EQRX,3520,35,2834,MA
58006,38188,3371813,DIGITALOCEAN HOLDINGS INC,DOCN,4510,45,7370,NY
56815,38198,3062510,CHARGEPOINT HOLDINGS INC,CHPT,2010,20,7500,CA
58115,38200,3359531,BIOTE CORP,BTMD,3520,35,8090,TX
58099,38209,3360725,FORIAN INC,FORA,3510,35,7370,PA
58169,38212,3382543,APPLOVIN CORP,APP,4510,45,7372,CA
58176,38237,3380250,HAGERTY INC,HGTY,4030,40,6331,MI
58011,38238,3373178,ALIGNMENT HEALTHCARE INC,ALHC,3510,35,6324,CA
58828,38239,3467893,AUGMEDIX INC,AUGX,3510,35,7374,CA
58142,38248,3370701,VIRGIN ORBIT HOLDINGS INC,VORBQ,2010,20,3480,CA
58023,38265,3375847,COURSERA INC,COUR,2530,25,8200,CA
57228,38271,3256434,VIEW INC,VIEW,2010,20,3211,CA
58653,38277,3434964,DRAGONFLY ENERGY HLDNGS CORP,DFLI,2010,20,3600,NV
58166,38282,3376496,FRONTIER GRP HOLD INC,ULCC,2030,20,4512,CO
58127,38284,3364499,LONGBOARD PHARMA INC,LBPH,3520,35,2834,CA
58003,38285,3367399,OLO INC,OLO,4510,45,7370,NY
58190,38288,3379691,VACASA INC,VCSA,2530,25,7000,OR
59106,38288,3379691,VACASA INC,VCSA,2530,25,7000,OR
58194,38329,3382091,ALKAMI TECHNOLOGY INC,ALKT,4510,45,7370,TX
58105,38333,3368670,GAIN THERAPEUTICS INC,GANX,3520,35,2836,MD
58199,38339,3382146,EBET INC,EBET,2530,25,7990,NV
58153,38342,3364707,PROMETHEUS BIOSCNC INC,RXDX,3520,35,2836,CA
57217,38343,3252784,OUSTER INC,OUST,4520,45,3829,CA
57014,38357,3157625,AEVA TECHNOLOGIES INC,AEVA,4520,45,3829,CA
58007,38374,3372427,ACV AUCTIONS INC,ACVA,2020,20,7380,NY
58005,38386,3368800,INSTIL BIO INC,TIL,3520,35,2836,TX
58098,38389,3368941,FINCH THERA GRP INC,FNCH,3520,35,2836,MA
58092,38398,3372496,DIVERSEY HOLDINGS LTD,DSEY,1510,15,2840,SC
58043,38403,3372234,SEMRUSH HOLD INC,SEMR,4510,45,7370,MA
58180,38412,3385058,DOUBLEVERIFY HOLD INC,DV,4510,45,7372,NY
58604,38416,3429364,NOGIN INC,NOGN,2550,25,7370,CA
58013,38418,3373199,THREDUP INC,TDUP,2550,25,5961,CA
58651,38426,3442657,WAG GROUP CO,PET,2530,25,8900,NY
58012,38441,3372585,DESIGN THERAPEUTIS INC,DSGN,3520,35,2836,CA
58172,38447,3385670,KNOWBE4 INC,KNBE,4510,45,7370,FL
58218,38453,3380246,RENEO PHARMA INC,RPHM,3520,35,2836,CA
58168,38461,3382733,AGILON HEALTH INC,AGL,3510,35,8090,TX
57028,38462,3165184,NUVVE HOLDING CORP,NVVE,2010,20,3620,CA
58219,38465,3385047,SKYWATER TECH INC,SKYT,4530,45,3674,MN
58096,38467,3373086,EDGEWISE THERA INC,EWTX,3520,35,2834,CO
58118,38469,3372545,IKENA ONCOLOGY INC,IKNA,3520,35,2834,MA
58171,38474,3383118,RECURSION PHARMA INC,RXRX,3520,35,2836,UT
59441,38477,25654,LEONARDO DRS INC,DRS,2010,20,3812,VA
58179,38488,3376490,COMPASS INC,COMP,6010,60,6531,NY
58579,38491,3425515,KALTURA INC,KLTR,4510,45,7370,NY
58173,38493,3385648,ZYMERGEN INC,ZY,1510,15,3679,CA
11101,38496,22670,ETERNA THERAPEUTICS INC,ERNA,3520,35,2836,CA
58213,38507,3385282,NEUROPACE INC,NPCE,3510,35,3841,CA
58596,38511,3419419,TRANSCODE THERAPEUTICS INC,RNAZ,3520,35,2836,MA
58193,38527,3382753,AKOYA BIOSNCS INC,AKYA,3520,35,8731,MA
58196,38529,3383124,BIOMEA FUSION INC,BMEA,3520,35,2836,CA
54507,38539,1972765,VYANT BIO INC,VYNT,3520,35,2836,NJ
58222,38558,3385725,TREACE MEDIC CNCPTS INC,TMCI,3510,35,3842,FL
58175,38576,3386164,LATHAM GROUP INC,SWIM,2520,25,3949,NY
58170,38596,3382598,TUSIMPLE HOLDINGS INC,TSP,2030,20,4210,CA
56891,38598,3080243,AST SPACEMOBILE INC,ASTS,5010,50,4899,TX
